,Extra-Embryonic endoderm_2_corr,Extra-Embryonic endoderm_2_pval,Extra-Embryonic endoderm_2_qval,Extra-Embryonic endoderm_2_ci_low,Extra-Embryonic endoderm_2_ci_high,gene_annotation
ENSMUSG00000090137,0.4537399131910963,0.0,0.0,0.44598657629019156,0.46142515792540245,Uba52
ENSMUSG00000038900,0.4410828606028643,0.0,0.0,0.4332199165211656,0.44887866797009446,Rpl12
ENSMUSG00000060938,0.4283806555272674,0.0,0.0,0.4204108846858974,0.43628432905694053,Rpl26
ENSMUSG00000000740,0.41313248104234457,0.0,0.0,0.40503866602619326,0.42116154977647285,Rpl13
ENSMUSG00000025290,0.412681411622045,0.0,0.0,0.4045839968217719,0.42071412178455486,Rps24
ENSMUSG00000025508,0.3998201255204183,0.0,0.0,0.39162175461487053,0.4079550188389118,Rplp2
ENSMUSG00000022982,0.39462985384392824,0.0,0.0,0.3863916627286502,0.40280508392952247,Sod1
ENSMUSG00000049517,0.3941676171323094,0.0,0.0,0.3859259053879449,0.4023464144375508,Rps23
ENSMUSG00000057841,0.38889472076910464,0.0,0.0,0.3806131452875727,0.3971139200161565,Rpl32
ENSMUSG00000061518,0.388217356011215,0.0,0.0,0.3799306991934488,0.39644170662519723,Cox5b
ENSMUSG00000071415,0.3772456731398166,0.0,0.0,0.3688779671577695,0.3855522351263356,Rpl23
ENSMUSG00000033751,0.37639229257646956,0.0,0.0,0.36801838174618323,0.38470515198547806,Gadd45gip1
ENSMUSG00000041841,0.37448543380836363,0.0,0.0,0.36609771011316955,0.3828123140592689,Rpl37
ENSMUSG00000061983,0.37446694571799466,0.0,0.0,0.36607908844893194,0.38279396156679424,Rps12
ENSMUSG00000004897,0.3683774113639558,0.0,0.0,0.35994592353044097,0.3767487322958809,Hdgf
ENSMUSG00000004748,0.3591040706033019,0.0,0.0,0.35060754035037356,0.3675414907984953,Mtfp1
ENSMUSG00000058558,0.3536114040951398,0.0,0.0,0.3450771453847722,0.3620871952924365,Rpl5
ENSMUSG00000006333,0.35302916394925393,0.0,0.0,0.3444909406390607,0.3615089885704635,Rps9
ENSMUSG00000033099,0.35261612391645314,0.0,0.0,0.344075092163814,0.361098805886066,Nol12
ENSMUSG00000067847,0.35147150869291277,0.0,0.0,0.3429227117017667,0.3599620917852095,Romo1
ENSMUSG00000058600,0.34745773429007704,0.0,0.0,0.33888191056984274,0.35597582472485073,Rpl30
ENSMUSG00000049751,0.34702758937684436,0.0,0.0,0.3384488880472689,0.35554860930474763,Rpl36al
ENSMUSG00000020372,0.3411274313691007,0.0,0.0,0.33250962550565566,0.3496882748129134,Rack1
ENSMUSG00000030744,0.33829934166921016,0.0,0.0,0.3296630343758319,0.3468790359563298,Rps3
ENSMUSG00000022426,0.33680371484582144,0.0,0.0,0.3281576866036936,0.34539331610968843,Josd1
ENSMUSG00000028234,0.3366164364400829,0.0,0.0,0.3279691940602749,0.3452072751958131,Rps20
ENSMUSG00000053565,0.33550339874963647,0.0,0.0,0.3268489546823281,0.3441015782679526,Eif3k
ENSMUSG00000074129,0.33401825685210834,0.0,0.0,0.3253542413448431,0.3426261941138396,Rpl13a
ENSMUSG00000034880,0.328247887185668,0.0,0.0,0.3195470937062466,0.33689333417646394,Mrpl34
ENSMUSG00000021967,0.32567137321183276,0.0,0.0,0.3169543691333183,0.3343333615514746,Mrpl57
ENSMUSG00000046364,0.3245543449087061,0.0,0.0,0.3158303533308318,0.3332234649046076,Rpl27a
ENSMUSG00000041453,0.32383077236311936,0.0,0.0,0.31510226759108395,0.3325044991781964,Rpl21
ENSMUSG00000057388,0.3212414630785432,0.0,0.0,0.3124968919754128,0.3299315928341438,Mrpl18
ENSMUSG00000060152,0.32114085741720094,0.0,0.0,0.31239566472402436,0.3298316218909621,Pop5
ENSMUSG00000005481,0.31802087654175076,0.0,0.0,0.3092565056898755,0.3267312281265589,Ddx39
ENSMUSG00000024312,0.31778053313125304,0.0,0.0,0.30901469283966365,0.32649238580489226,Wdr46
ENSMUSG00000026895,0.3140509556512192,0.0,0.0,0.30526245827601983,0.32278595918749614,Ndufa8
ENSMUSG00000029752,0.31365684457957205,0.0,0.0,0.30486596893216944,0.322394278856913,Asns
ENSMUSG00000044533,0.31332667893036914,0.0,0.0,0.3045338132364812,0.3220661472523853,Rps2
ENSMUSG00000058546,0.31196031946793656,0.0,0.0,0.3031592408911719,0.32070818316647226,Rpl23a
ENSMUSG00000034892,0.311380490626191,0.0,0.0,0.30257593789564513,0.3201319061213098,Rps29
ENSMUSG00000016252,0.31109313487801715,0.0,0.0,0.30228686284547795,0.3198463081979071,Atp5e
